experiment,epoch,batch_size,num_layers,dropout,hidden_size,dropout_ff,weight_decay,lr,embed_dim,activation,datasize,score
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/706895115,6,98,1,0.006416007357582765,535,[0.3330190734823445],9.099181533667006e-07,0.0004844025510500318,100,linear,2000000,0.9408591408591409
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/831508229,0,98,1,0.006416007357582765,535,[0.3330190734823445],9.099181533667006e-07,0.0004844025510500318,100,linear,8000000,0.9404595404595405
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/973564477,1,144,1,0.016494343728833804,695,"[0.4388074341719086, 0.4005141841495795, 0.62667062188118]",5.834655561309323e-08,0.0017424907681872154,300,relu,500000,0.9394302848575712
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/299101439,3,119,1,0.09867604538862224,702,"[0.5218617972978843, 0.6860926309884593, 0.3087551020609796]",3.241487786667686e-07,0.002986567084688607,300,linear,500000,0.9389305347326337
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/729586314,0,98,1,0.006416007357582765,535,[0.3330190734823445],9.099181533667006e-07,0.0004844025510500318,100,linear,4000000,0.9388611388611389
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/748242598,2,91,2,0.02713988114201137,126,[0.10923545811270706],5.220521554282838e-09,0.003445936686154165,100,sigmoid,500000,0.9387306346826587
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/706895115,7,98,1,0.006416007357582765,535,[0.3330190734823445],9.099181533667006e-07,0.0004844025510500318,100,linear,2000000,0.9385614385614386
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/752741878,0,20,1,0.0837870034249224,445,0.6267956896775266,6.114093440289446e-09,1.1537363387118453e-05,1324,tanh,2000000,0.9377311344327836
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/602144651,0,19,4,0.0901164999171632,912,0.5360238416471573,3.975583742516227e-09,4.599246273270501e-06,1124,sigmoid,2000000,0.937231384307846
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/680022523,0,16,4,0.03635951315263915,647,0.6313076378681752,1.2677843047015164e-05,1.6385495728847802e-06,1124,sigmoid,2000000,0.9370314842578711
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/299101439,2,119,1,0.09867604538862224,702,"[0.5218617972978843, 0.6860926309884593, 0.3087551020609796]",3.241487786667686e-07,0.002986567084688607,300,linear,500000,0.9367316341829085
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/706895115,0,98,1,0.006416007357582765,535,[0.3330190734823445],9.099181533667006e-07,0.0004844025510500318,100,linear,2000000,0.9361638361638361
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/434778348,2,114,1,0.011302347623276,357,"[0.2044051016815419, 0.5340660905138995, 0.3676257301822379]",7.335504305298183e-08,0.00032479727321197587,300,linear,500000,0.9361319340329836
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/448971989,3,84,1,0.07216628802321011,883,"[0.4280689689901689, 0.5476786521017198, 0.36200816375763034]",5.725191343439305e-06,0.00023322052846932388,100,sigmoid,500000,0.9359320339830085
