0.8098097259177993,0.0,0.0,make_decision_lr
0.8772376450157686,0.0,0.0,make_decision_lr
0.8821739541026306,0.0,0.0,make_decision_lr
0.8821739541026306,0.0,0.0,make_decision_lr
0.8821739541026306,0.0,0.0,make_decision_lr
0.8821739541026306,0.0,0.0,make_decision_lr
0.8821739541026306,0.0,0.0,make_decision_lr
0.8561610955306639,0.0,0.0,make_decision_lr
0.8656299994237885,0.0,0.0,make_decision_lr
0.8821739541026306,0.0,0.0,make_decision_lr
0.8507676421417997,0.0,0.0,make_decision_lr
0.8488126180965084,0.0,0.0,make_decision_lr
0.8509503024661048,0.0,0.0,make_decision_lr
0.8494235407047701,0.0,0.0,make_decision_lr
0.8643433455190266,0.0,0.0,make_decision_lr
0.8509503024661048,0.0,0.0,make_decision_lr
0.8498075115902615,0.0,0.0,make_decision_lr
0.8505171528560493,0.0,0.0,make_decision_lr
0.8514603330239253,0.0,0.0,make_decision_lr
0.849125622459478,0.0,0.0,make_decision_lr
0.8517148081284902,0.0,0.0,make_decision_lr
0.8490735732293508,0.0,0.0,make_decision_lr
0.8637646935836357,0.0,0.0,make_decision_lr
0.8643433455190266,0.0,0.0,make_decision_lr
0.8626833238980908,0.0,0.0,make_decision_lr
0.863730767322363,0.0,0.0,make_decision_lr
0.8637327212472452,0.0,0.0,make_decision_lr
0.8637327212472452,0.0,0.0,make_decision_lr
0.8637327212472452,0.0,0.0,make_decision_lr
0.8667874561458728,0.0,0.0,make_decision_lr
