experiment,epoch,batch_size,num_layers,dropout,hidden_size,dropout_ff,weight_decay,lr,embed_dim,activation,datasize,score
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/394600872,0,126,3,0.04445821186667092,512,0.2557064495836739,1.013499162746509e-09,1.4253733567931294e-05,100,tanh,4000000,0.9076461769115443
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/830791476,1,124,2,0.07618090303980692,426,0.31203731661365575,7.617497050823872e-09,2.468528038444802e-05,100,sigmoid,4000000,0.9075462268865567
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/393916472,0,102,3,0.05936130828860264,472,0.33231851038775406,8.248534712581569e-05,0.0005303563759403512,300,relu,4000000,0.9073463268365817
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/433703072,0,120,2,0.08826217731466367,354,0.6615809370339514,6.96268528859998e-08,1.8052178199363027e-05,300,tanh,4000000,0.9060469765117442
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/481798356,0,74,5,0.056889652965937156,115,0.6219609265773933,9.983258755483596e-05,0.00013558955674103604,300,sigmoid,4000000,0.9047476261869065
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/558592357,0,23,1,0.047426128540547466,181,0.38540947836915507,0.003082647267318608,5.149535292269747e-06,100,sigmoid,500000,0.9043478260869565
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/134442662,0,23,1,0.047426128540547466,181,0.38540947836915507,0.003082647267318608,5.149535292269747e-06,100,sigmoid,500000,0.9027486256871564
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/296415893,1,70,1,0.07322131882973132,494,0.4144929224131775,0.0002129111001876949,0.0006034089401849837,300,sigmoid,4000000,0.9012493753123438
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/770217006,0,99,2,0.09683665842952845,616,0.5041728407906796,0.00018076399543192118,0.0014633568893908015,300,sigmoid,4000000,0.9009495252373813
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/267401912,0,104,2,0.068894257187049,632,0.6305315418434025,3.8653016696010494e-07,1.2353038101821869e-05,100,tanh,4000000,0.9004497751124437
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/873538426,0,59,1,0.025195684669609343,821,0.3695270413137758,7.967884577479709e-08,7.164778615576381e-06,300,tanh,4000000,0.8999500249875062
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/157061069,1,141,3,0.008896508742133524,537,0.2800689587002839,1.2552933722261065e-07,7.300191769945648e-06,300,sigmoid,4000000,0.8971514242878561
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/813054400,0,56,2,0.06977301837603166,404,0.2841626657258126,0.00010687270894422749,4.526431045890492e-05,300,sigmoid,4000000,0.896351824087956
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/332024235,1,129,5,0.014466874793422924,347,0.2040670366178482,2.1049301497749318e-05,1.499081777887134e-05,100,relu,4000000,0.895952023988006
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/766337654,1,99,2,0.04584215142463122,699,0.24405138390414083,0.0007673999838414804,0.0019775921907127982,300,tanh,4000000,0.8953523238380809
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/296415893,0,70,1,0.07322131882973132,494,0.4144929224131775,0.0002129111001876949,0.0006034089401849837,300,sigmoid,4000000,0.894552723638181
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/766337654,0,99,2,0.04584215142463122,699,0.24405138390414083,0.0007673999838414804,0.0019775921907127982,300,tanh,4000000,0.8943528235882059
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/222137063,1,137,3,0.04947253440608208,834,0.5131144358977688,0.0001672000380421602,2.5737088878847368e-05,100,sigmoid,4000000,0.8933533233383308
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/164216166,0,140,1,0.08704691542445046,342,0.33423480163246844,8.284645645049858e-09,1.660910896988025e-05,100,tanh,4000000,0.8918540729635183
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/462089927,1,66,2,0.07616324337918867,581,0.2742746674930146,0.0010540528059720107,0.003759594779450192,100,tanh,4000000,0.8913543228385807
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/848392344,0,111,4,0.0019229594086607295,484,0.3840448528518984,3.5125724974475838e-06,8.850452088297782e-06,300,relu,4000000,0.8911544227886057
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/154734230,0,112,2,0.03328933078451048,775,0.6362121972723658,0.0026920243884329385,4.983179253564847e-05,100,tanh,4000000,0.8906546726636682
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/502924274,0,122,4,0.0799837720824504,216,0.33434423613788156,5.108612029629544e-09,2.029032712939404e-05,100,tanh,4000000,0.8901549225387306
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/830791476,0,124,2,0.07618090303980692,426,0.31203731661365575,7.617497050823872e-09,2.468528038444802e-05,100,sigmoid,4000000,0.8893553223388306
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/371328903,0,76,3,0.03601656837987355,130,0.4049769510073893,0.0002477838426352399,0.0023957101505984748,100,relu,4000000,0.8887556221889056
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/900771652,1,66,4,0.0388412126025342,120,0.4334603116179163,0.0003515831884829585,1.9455350978818382e-05,300,relu,4000000,0.887256371814093
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/157061069,0,141,3,0.008896508742133524,537,0.2800689587002839,1.2552933722261065e-07,7.300191769945648e-06,300,sigmoid,4000000,0.8865567216391804
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/900771652,0,66,4,0.0388412126025342,120,0.4334603116179163,0.0003515831884829585,1.9455350978818382e-05,300,relu,4000000,0.8864567716141929
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/462089927,0,66,2,0.07616324337918867,581,0.2742746674930146,0.0010540528059720107,0.003759594779450192,100,tanh,4000000,0.8854572713643178
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/869064575,1,88,1,0.05741739484757335,593,0.3273211225714756,0.001563100954335689,0.00010509927839546679,100,sigmoid,4000000,0.8852573713143428
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/114311737,0,111,5,0.005302356230535355,764,0.3484505334258655,0.00019435536715604494,3.8234133047661254e-05,100,tanh,4000000,0.8836581709145427
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/925615227,1,137,1,0.05149307487669034,811,0.5294515001432099,7.135354422001301e-08,0.005224826472350924,300,sigmoid,4000000,0.8829585207396302
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/774059908,0,94,3,0.07423253195666506,523,0.6976121853631849,9.677111562571637e-05,4.248082022537041e-05,300,relu,4000000,0.8823588205897052
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/332024235,0,129,5,0.014466874793422924,347,0.2040670366178482,2.1049301497749318e-05,1.499081777887134e-05,100,relu,4000000,0.879960019990005
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/355478780,0,56,3,0.016460448546180895,707,0.641409836853966,0.0019157580575982485,0.00019353972730623594,300,relu,4000000,0.8792603698150925
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/868820259,0,132,4,0.06123782680533107,907,0.23360305667087866,0.0011220923646475987,4.719209623773765e-05,300,relu,4000000,0.8786606696651674
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/869064575,0,88,1,0.05741739484757335,593,0.3273211225714756,0.001563100954335689,0.00010509927839546679,100,sigmoid,4000000,0.8774612693653173
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/484486093,1,129,3,0.07978591987298804,568,0.5880626273713698,0.0011539183521350495,0.00013430984641332218,100,sigmoid,4000000,0.8772613693153424
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/294663446,1,59,4,0.039824265597085434,340,0.33775769744460304,0.0001935447468095405,0.00220060469531563,100,tanh,4000000,0.8751624187906047
