experiment,epoch,batch_size,num_layers,dropout,hidden_size,dropout_ff,weight_decay,lr,embed_dim,activation,datasize,score
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/832977342,2,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.7648327372616537e-07,0.000546536174527569,1324,relu,1000000,0.9355096735489676
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/068817106,6,57,2,0.05869570400920118,731,"[0.6162138548709396, 0.6762541899473556, 0.4482832996106533]",6.816009304143435e-05,0.00011958170593404704,1124,sigmoid,1000000,0.9355096735489676
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/410737137,6,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.7503476468274266e-07,0.0005229677809433067,1324,relu,1000000,0.935399690046493
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/228267455,0,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.884036988643541e-07,0.0005384568818315557,1324,relu,1000000,0.9353496975453682
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/178285467,0,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.884036988643541e-07,0.0005384568818315557,1324,relu,1000000,0.9353496975453682
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/834772219,4,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.995360944754268e-07,0.0005225638904156207,1324,relu,1000000,0.9351797230415437
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/834772219,2,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.995360944754268e-07,0.0005225638904156207,1324,relu,1000000,0.9350897365395191
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/228267455,2,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.884036988643541e-07,0.0005384568818315557,1324,relu,1000000,0.9350197470379443
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/221854649,6,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.979883568479861e-07,0.0005317554528358565,1324,relu,1000000,0.9349797530370444
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/068817106,5,57,2,0.05869570400920118,731,"[0.6162138548709396, 0.6762541899473556, 0.4482832996106533]",6.816009304143435e-05,0.00011958170593404704,1124,sigmoid,1000000,0.9343298505224217
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/834772219,3,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.995360944754268e-07,0.0005225638904156207,1324,relu,1000000,0.934219867019947
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/221854649,2,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.979883568479861e-07,0.0005317554528358565,1324,relu,1000000,0.933909913512973
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/345862764,2,51,2,0.07930531140057231,159,[0.13869642104898086],1.608765930371222e-05,0.0003583626424943591,1324,tanh,1000000,0.933899915012748
